,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
10802,10,0.893531084,그냥 보세요. 재밌음. ,0.845154255,2,0,0.106468916
10803,10,0.97620064,재밌음 ㅋㅋ 마동석 하드캐리 ,0.828078671,2,0,0.02379936
10804,10,0.98533529,범죄도시~~ 입소문 듣고 방금 보고 왔어요... 최고에요 ,0.509797066,2,0,0.01466471
10805,10,0.978391051,저어어어어엉말재밌어요!!! ,0.866025404,2,0,0.021608949
10806,10,0.969616413,넘 재미있어요 강추^^꼭보세요 후회는 안할것같네용 ,0.866025404,2,0,0.030383587
10807,10,0.575714409,기가막히고 코가막히는 영화였습죠 ,0.288854912,2,0,0.424285591
10808,10,0.75265193,재미있네요   입소문 날만합니다 ,0.547722558,2,0,0.24734807
10809,10,0.289559513,윤계상 진짜 같음.조연들 진짜 형사나 양아치 같음.빠른 전개로 잠시도 루즈한 부분없으며 재밌음. 근데 잔인함. ,0.147122472,2,0,0.710440487
10810,10,0.057412714,남한산성 먼저 보고 범죄도시 보세요. 반대로 하면 남한산성 재미없음 ,0.399174973,2,0,0.942587286
10811,9,0.977373242,진짜 재밌다 마동석이랑 윤계상도 잘 어울리고 윤계상 인생영화인듯 ,1,2,0,0.077373242
10812,9,0.259234667,"주연들도 대단했지만, 조연들 연기가...진짜 미침... ",0.153297887,2,0,0.640765333
10814,10,0.947764933,마동석 나오는건 다재밌당ㅋㅋ ,0.33901247,2,0,0.052235067
10815,10,0.982615233,왠만하면 10점 안주는데 정말 몰입하면서 재미있게 봤다.진짜 강추! ,0.468420378,2,0,0.017384768
10816,10,0.887023628,진짜 재밌었어요. 흥미진진해서 2시간이 금방 갔어요 ,0.204698983,2,0,0.112976372
10817,10,0.939226031,진짜 재미있다....재미지다. ,0.606038544,2,0,0.060773969
10818,10,0.218659371,황해보다도   많이 잼미있다 난 그렇게 상영시간내내 긴장감을 늦추지 못했다 ,0.866025404,2,0,0.781340629
10820,10,0.96626246,올해 본영화중에 제일 재미있네요~~ ,0.662236979,2,0,0.03373754
10821,10,0.92950201,진짜 시간가는줄모르고 봤음 꿀잼 ,0.777541914,2,0,0.07049799
10822,10,0.886431873,와 진짜 마동석 원탑주연이라 그렇게 기대 안했었는데 졸라 재밌었음 한번 더 보고 싶을정도로 ,0.514510059,2,0,0.113568127
10823,10,0.472768903,간만에 영화시작부터 끝까지 한번도 놓치지않고 몰입한영화 ,-0.866025404,2,0,0.527231097
10824,10,0.998359799,진짜 최고다!!윤계상 마동석 연기력 최고 진짜 재밋다 ,0.790569415,2,0,0.001640201
10825,9,0.849712491,무섭지만 괜찮아.... ,0.520644301,2,0,0.050287509
10826,9,0.242235005,마동석이 다했네요 잼나요 ,0.851495215,2,0,0.657764995
10827,7,0.758561373,"영화는 뻔하지만, 마동석의 깨알 유머와 윤계상의 연기력으로 볼만한 영화네요~ ",0.614239892,2,0,0.058561373
10828,8,0.957043409,좀 잔인하긴 하지만 몰입도는 최고였음. 마동석보고 간거지만  영화보고 윤계상을 다시보고됐네요. ,0.530075403,2,0,0.157043409
10829,9,0.502637386,영화후기:진실의 방으로 ,0.735147044,2,0,0.397362614
10830,9,0.95870173,마블리가 진짜 최고였음 짱짱 ,0.632455532,2,0,0.05870173
10832,10,0.25403738,ㅋ아 베스트 댓글 너무 웃겨요. 아랏니??  이건 본 사람만이 안다 ㅋ 저녁은 머것니? ,0.212481167,2,0,0.74596262
10833,9,0.807915568,관람객의로  오락영화로 딱 입니다. 마동석 캐릭터 100% 살렸네요 ,-0.5,2,0,0.092084432
10834,9,0.986157537,너무 재미있네요 시간가는줄 모르고봤네요 추천이요~ ,0.128844055,2,0,0.086157537
10835,8,0.787929535,혐오스런 분위기의 영화를 적절한 유머코드로 잘 조합된 킬링타임용으로는 딱이다. 재미만 본다면 재미진다. ,0.59533248,2,0,0.012070465
10836,9,0.983616948,완전재밋어요!!!!오랜만에 속시원한 영화입니다 ,0,2,0,0.083616948
10837,9,0.700524807,군더더기 없고 깔끔하게 재밌음 ,0.5,2,0,0.199475193
10839,10,0.970298886,기대하고 봤는데도 재밌다ㅋㅋㅋㅋ ,0.557662722,2,0,0.029701114
10840,10,0.810733199,역시 믿고 보는 마동석. ,0.76719601,2,0,0.189266801
10842,10,0.684781849,생각보다 진지한 영화  진실의방으로 초대합니다 ,0.256450069,2,0,0.315218151
10845,10,0.961223364,믿고보는 마동석 재미있슴 ㅋㅑㅋㅑ ,0.25819889,2,0,0.038776636
10846,10,0.464033067,아트박스 사장님의 형사시절 과거 영화 ㅋㅋㅋ ,0.377639291,2,0,0.535966933
10847,10,0.673079431,왜 이게 잔인하단거지? 신세계 아수라  황해.답이 없는 잔인함만 있었다면 이 영화는 어디하나 엉성한 스토리가 없고 배우의 기가막힌 연기..풋 ..마동석만이 할 수 있는 역할^^*최고 ,0.283357597,2,0,0.326920569
10848,8,0.984906972,마블리♡천의얼굴 윤계상! 재미있게 잘 봤습니다^^ ,0.020378479,2,0,0.184906971
10849,9,0.702986121,윤계상의 연기력마동석의 위트재미납니다 ,0.623879467,2,0,0.197013879
10850,10,0.659703314,굳입니다아잉아아안아앙 ,0.894427191,2,0,0.340296686
10851,8,0.495617658,생각하지도 못한 대박영화 ,0.676123404,2,0,0.304382342
10852,10,0.852013826,남한산성  1시간내로록잤다이영화  지루할뜸이 없다최고의영화 강추! ,0.577350269,2,0,0.147986174
10854,10,0.525571227,현실적 히어로물 대박 잼나요 ,0.459055177,2,0,0.474428773
10855,8,0.694191754,재미는 있음 마동석 특화 캐릭터 ,0.29422374,2,0,0.105808246
10857,10,0.99941349,진짜 너무재밌어요!!!!  마동석 너무좋음ㅠㅠ♡ ,0.683349073,2,0,0.00058651
10858,10,0.982222438,진짜 그냥 봐야됨  완전 재밌음  진심 솔직히 안보면 호구 ,0.485504677,2,0,0.017777562
10859,10,0.983997464,범죄액션오락영화중에서 제일 몰입도 있고 재밌게 본거 같음 ,0.866025404,2,0,0.016002536
10860,10,0.532284796,간만에 이 영화가 안끝났으면 좋겠다는 생각을 하면서 봤네 ,0.577088977,2,0,0.467715204
10862,10,0.972482085,또 보러 가야겠다고 생각든 영화 ㅠㅠ ,0.136012835,2,0,0.027517915
10863,10,0.820235491,오파 촛대써...ㅎㅎ ,0.256135882,2,0,0.179764509
10866,8,0.666090667,"평이 너무 좋아 걱정이 반인 상태로 봤는데 주조연들의 연기합에 싹 날림. 마블리는 물론이고 윤계상님도 제 몫 하는 위치 되신듯. 개인적으로 장이수, 독사 역 배우님들 귿! 아쉬웠던 건 윤배우 두뇌파 조폭 컨셉이라고 알았건만 폭력성만 부각됐단 점. ",0.669213826,2,0,0.133909333
10868,9,0.779572129,"재밌음. 청년경찰, 브이아이비, 범죄도시까지  올 해 유난히 이런 영화 많은데 폭탄없이 셋 다 재밌게 봄. 셋중엔 이게 제일 잔인함. 청년경찰은 시종일관 웃기고 브이아이피는 진중하게 흘러간다면 범죄도시는 황해에 코미디 섞은느낌. ",0.525128596,2,0,0.120427871
10869,8,0.820781767, 재미있었다.나쁜 사람은 벌받고착한 사람은 상받고동화같은 19세 영화이다ㅋㅋㅋ ,0.013746435,2,0,0.020781767
10870,10,0.972066879,너무오랫만에너무재미있게본영화..너무너무 ,0.866025404,2,0,0.027933121
10871,9,0.88058728,킹스맨보고 이거보니 세상 재밌네 ,0.36100582,2,0,0.01941272
10872,10,0.952508569,니내누군지아니? ㅋㅋ진짜 재밌었습니다 간만에 시간가는줄 모르고 봤네요 ,0.948683298,2,0,0.047491431
10873,7,0.798962236,조금 잔인하긴하지만볼만함 ,0.046418833,2,0,0.098962235
10874,10,0.805908024,그냥 말이필요없음!속이후련하네요 마동석주먹한방올킬 ,0.544295458,2,0,0.194091976
10875,10,0.6703794,헉!!!!해요   잼있어서 ,-0.267784771,2,0,0.3296206
10876,10,0.982144594,오늘봤는데 아직까지 여운이 남네요..마동석 멋져요.시간가는줄 모르고 정말 잼나게 봤네요. ,0.565920825,2,0,0.017855406
10877,10,0.715221286,여자친구랑 배꼽자보 웃다가 손꼭잡고 무서워하다가 정말 꾸르잼 ,0.407270449,2,0,0.284778714
10878,10,0.889663458,액션좋고 몰입도 높음....  다소 잔인하지만 코믹액션 좋아하면 강추 ,0.663817253,2,0,0.110336542
10879,10,0.964896798,베테랑 압살하는 형사물 공공의적 이후 최고 카타르시스 ,0.335268573,2,0,0.035103202
10880,5,0.498513371,"캐릭터에 기댄 코미디, 캐릭터에 기댄 전개, 하지만 악역의 악함도 프로타고니스트의 선함이나 간절함 어느 것하나 느껴지지 않았다. 마동석이란 캐릭터는 양날의 검이다. 코미디는 있되 긴장감은 사라진다. 누구와도 질 것 같지 않은데 긴장감이 생기겠나.. ",0.443877077,2,0,0.001486629
10881,10,0.921184063,존잼스ㅋㅋㅋㅋ진짜이거 ㅋㅋ시간가는거모르고봄 빡빡이불쌍해ㅠㅠ ,0.222982714,2,0,0.078815937
10882,10,0.942589402,진짜 긴장을 놓을 수 없던 영화였어요너무 재밌게 봤습니다 배우님들 역시..크 ,0.25819889,2,0,0.057410598
10883,10,0.780866027,윤계상의 재발견 라스트 이후 역대급 무섭다....마동석 인생영화 ,0.370982082,2,0,0.219133973
10884,10,0.879646778,아 진짜 대박이에용 주연배우들도 연기잘했지만조연들도 대박입니다ㅋ ,-0.353553391,2,0,0.120353222
10885,10,0.945077181,재밌어여 추천추천추천 ,0.057735027,2,0,0.054922819
10886,10,0.641682625,재미잇게 보앗습니다 하하 ,0.307469715,2,0,0.358317375
10887,10,0.995043635,제가 이런 형사물보고 재밌던 건 이번이 처음같아요!!!! 진짜 너무 재밌었어요 꼭 봐라 아랏니?? ,0.412393049,2,0,0.004956365
10888,10,0.881716669,완전 시간가는줄몰르고봄 ,0.139121669,2,0,0.118283331
10890,10,0.942818761,전개도빠르고재밌어용 ! 비현실적인액션같은것도없고다른생각안나고오랜만에재밌게봤어요윤계상이연기잘하는구나처음알앗네용~조금잔인하지만범죄액션영화좋아하시는분들은모두좋아할것같네용 ,0.948683298,2,0,0.057181239
10893,10,0.596089661,재밌고 지루할 틈없다 혼자니~? 어 아직 싱글이다 ,-0.085930008,2,0,0.403910339
10894,10,0.989932537,정말 재미있습니다. 보면됩니다 ,0.866025404,2,0,0.010067463
10895,10,0.847296357,졸잼이엇다 마블리 넘조앙ㆍ니 ,0.8,2,0,0.152703643
10896,10,0.661695838,뭔가 있을 거 같은 영화 뭔가 있는 영화 ,0.431896688,2,0,0.338304162
10897,10,0.880226493,굿굿 기대안햇는데 최고다. 꼭봐라 ,0.609271796,2,0,0.119773507
10898,8,0.450455964,조폭영화 잔인함때문에 그닥좋아하않아서8점  재미는있네요 ,0.512794523,2,0,0.349544036
10899,10,0.860865951,꼭 보세요. 여운이 하루가 가네요 ,0.758970926,2,0,0.139134049
10900,8,0.767866015,그냥그냥 볼만했어요!!! ,0.563866517,2,0,0.032133985
10901,9,0.176187635,빵빵터진다 아랐니?ㅅㅅ ,0.525923772,2,0,0.723812366
10902,9,0.903827071,간만에 액션다운 영화봄 윤계상 연기 다시봄 ,0.559564162,2,0,0.003827071
10903,8,0.87437427,재밌다!!지루할틈 없었다 ,0.520284154,2,0,0.07437427
10904,8,0.610610068,한국형 액션영화의 재미 ,0.477905714,2,0,0.189389932
10905,10,0.323442578,ㅋㅋ리얼루 존잼이에요 마동석 윤계상 연기력 소름 ㅋㅋ 이수파두목 이센스인줄알았어요 ,0,2,0,0.676557422
10906,9,0.524305522,마동석 악력300  잡히믄간다 ,0.420352575,2,0,0.375694478
10909,10,0.986827493,영화 너무 재밌었어요! 배우들 모두 다 연기력 짱! ,-0.061858957,2,0,0.013172507
10910,10,0.552100897,그냥 와.... 재밌다...란말밖에 ,0.08247861,2,0,0.447899103
10912,9,0.085449576,지루할 틈 없이 보긴 했음 개그요소도 많고 ,0.297586813,2,0,0.814550424
10913,10,0.458738029,"시원시원한  장면에 잼났어요, ",-0.137390832,2,0,0.541261971
10914,10,0.189423919,그냥 봐라 딴소리하지 말고 ,0,2,0,0.810576081
10915,10,0.877988696,꼭 보세요. 마동석. 윤계상 그외 조연들 누구하나 뒤틀린연기가 없던 수작임! ,0.390964117,2,0,0.122011304
10916,9,0.49473694,동암역 그 자체 무서움ㄷ ,0.676763369,2,0,0.40526306
10917,9,0.90261972,개꾸르잼 ㅋㅋ 꼭보세용 ,0.336460699,2,0,0.00261972
10918,9,0.99438715,별 기대없이 봤는데 재밌었어요ㅎㅎ 시간나시면 꼭 보시길 추천드립니다. ,0.278820605,2,0,0.09438715
10919,8,0.387185931,어제 관람 시간은 잘감  너무 진진하지않고 웃김  근데 왜  경찰이  총이 없지  그애도 잼 있음 ,0.894427191,2,0,0.412814069
10920,8,0.533838809,9점대는 아닌데... 킬링타임으로 좋음 ,0.426751253,2,0,0.266161191
10921,8,0.712023914,"지루하지 않고 적당히 재미있습니다. 마블리의 원맨쇼와 양념을 쳐주는 독사파, 이수파 두목들의 조연 맹연기가 돋보입니다. ",0.658732549,2,0,0.087976086
10922,10,0.934754074,꿀잼입니다.꼭보세요. ,0.161363636,2,0,0.065245926
10923,8,0.987385988,킬링 타임용으로 보기 재밌음 윤계상 연기 잘한다ㅋㅋ ,-0.292448221,2,0,0.187385988
10924,10,0.952859759,아주좋아요아주좋아요 ,-0.131489564,2,0,0.047140241
10925,10,0.707146227,아직~아이봤니~~~ ,0.118587979,2,0,0.292853773
10926,10,0.961907804,2시간이 이렇게나 빨리 지나가네요! 한번 더 보고싶은 영화! 윤계상배우님 진짜 연기 짱이에요! ,0.820782682,2,0,0.038092196
10927,10,0.533084393,긴장감 너무 넘칩니다. ,0.44732406,2,0,0.466915607
10928,9,0.393725187,핵잼 꿀잼 허니잼 너도 빨리보삼 ,0.545148401,2,0,0.506274813
10929,9,0.945077181,짱 재밋고 아주 재밋엇음 ,-0.292153274,2,0,0.045077181
10930,10,0.628101468,별점 10점 줬다 알았니? ,0.36643425,2,0,0.371898532
10931,10,0.907937825,"진실의방, 전변호사 개웃겼다ㅋㅋ 꼭보세요 ",0.735926661,2,0,0.092062175
10932,10,0.576637864,베테랑만해도 사실 조태오가 얻어터지는 씬이 그닥 신명나진 않았는데 마동석이랑 윤계상 막판에 치고받을때 속이 다 시원함!! ,0.480904474,2,0,0.423362136
10933,10,0.323195189,이 영화 아직 아이봤단 말입니까? ,0.217719572,2,0,0.676804811
10934,10,0.565476239,진짜 꿀잼ㅁㅁㅁ!!!! ,0.566551606,2,0,0.434523761
10935,10,0.984200001,몰입도 최고~~꼭 보세요^^ ,0.187043906,2,0,0.015799999
10936,10,0.668670774,별다섯개 아깝지않다 모든배우가 다 잘했지만 특히 생소한배우 장이수역 박지환씨 짱입니다요~!!! ,1,2,0,0.331329226
10937,10,0.485364199,이건진짜 오랜만에 신세계급영화다 ,0.316227766,2,0,0.514635801
10938,9,0.392808437,이번 연휴 극장가 진정한 승자는 마블리 b ,0.304956171,2,0,0.507191563
10939,9,0.750889778,윤계상 연기 많이늘엇네요기대않햇는데 졸잼!!!조선족 무서워. . . ,0.438067284,2,0,0.149110222
10940,9,0.854924142,역쉬 마동석님아~~~멎지심니다  실화라는게 무서웠어요ㅠ 앞으로 윤계상 어찌보나ㅠㅠ ,0.974679434,2,0,0.045075858
10941,8,0.968947887,역시 마블리와 새로운 매력의 윤계상두분 의외조합이 재미있었어요 ,-0.316227766,2,0,0.168947887
10942,8,0.922246277,재미있게 보았습니다.... ,0.741249317,2,0,0.122246277
10943,7,0.167198807,"킬링타임용, 동석이형 나오면 긴장감이 없어서.... ",0.448590777,2,0,0.532801193
10944,10,0.594896793,그냥 끝까지 쌘놈이 쌔게나오는 시원한 영화! ,0.447213595,2,0,0.405103207
10945,10,0.955153108,진짜 요즘 봣던 영화중에 제일 재밌어요 짱 ,0.305828826,2,0,0.044846892
10946,8,0.433132708,응 나 아직 솔로야 !!!! ,0.332839756,2,0,0.366867292
10947,10,0.933374405,꼭 보세여~~오싹하고 잔인하고 마동석 귀염~ ,0.629940788,2,0,0.066625595
10949,8,0.711807728,기대안하고있다가 소문으로 본 영화인데 재밌었음..ㅋㅋ근데 장첸이 잡힐듯하면서 너무 안잡혀서 지루하게 느껴졌다가마지막 격투씬에서 지루한감 싹 사라졌당 ,0.288675135,2,0,0.088192272
10950,10,0.319428206,리얼하고  마블리 매력에  빠짐.. 윤계상 악역 진짜 리얼하게 무섭네요 ,0.077403216,2,0,0.680571795
10951,9,0.524305522,싱글이긴한데^.^.^.^|^ ,0.361813613,2,0,0.375694478
10952,10,0.941996217,재밌게 잘 봤어요 ㅎ어딘지 안보여 ,0.12344268,2,0,0.058003783
10953,10,0.98243469,2번 봤는데 또 보고싶다. 너무 하자나! 미치겠다 장첸 귀요미 ,0.508274105,2,0,0.01756531
10954,9,0.4428581,킹스맨보다 낫다야 웃음터짐 ,0.514370741,2,0,0.4571419
10955,10,0.917040527,존잼입니다. 보세용! ,0.404519917,2,0,0.082959473
10957,10,0.63044107,잼나게봤어요윤계상 연기 굳굳나쁜놈이지만 섹시함 ,0.670499865,2,0,0.36955893
10958,9,0.318760335,"화끈하고 시원하다. ""혼자니?""  "" 응, 그래 나 싱글이야~!"" ",-0.063368891,2,0,0.581239665
10959,9,0.854597211,아직 아이 봤니? 난 두번봐도 잼있더라 오늘 또 보고싶네 ㅎ ,0.573960637,2,0,0.045402789
10960,9,0.921437621,스트레스  를  날리고 기분전환 하는데 는 최고의  영화 ,0.558581227,2,0,0.021437621
10961,10,0.487154961,나 속초에서 왓자니~~! ,0.223514117,2,0,0.512845039
10962,10,0.999141097,진짜 너무 재미있어요 진짜대박 마동석님 너무 좋아요 ,0.327326835,2,0,0.000858903
10963,10,0.980228782,핵잼 꿀잼 꼭봐용ㅋ 넘나 잼남 ,0.866025404,2,0,0.019771218
10964,10,0.733802021,"마동석,윤계상 주연들의 명연기는 말할 것도 없고 조선족 조연들의 감질나는 연기가 진짜 인상 깊네요. 스토리 또한 재밌는 요소가 많아 시간가는줄 모르고 웃으면서 흥미진진하게 봤네요. 하도 재밌게 봐서 친구들끼리 계속 ~했니? 이러는중;; 천만영화 ㄱㄱ ",0.501035247,2,0,0.266197979
10965,9,0.566012561,마형 나와서 잼나요~~ ,0.334299501,2,0,0.333987439
10966,10,0.970121503,꼭 봐야하는 영화네요 ㅋㅋ ,0.894427191,2,0,0.029878497
10967,9,0.999566615,기대도 하고있었지만 입소문이 너무좋아 보게되었는데 역시 마블리입니다ㅎ코믹하면서도 감동이 공존하는 한마디로 사랑입니다ㅎ강추합니다!범죄도시2 기대합니다. ,0.769447158,2,0,0.099566615
10968,9,0.969110251,진짜 기대없이 봤는데 재밌어요 근데 살짝 잔인했어요 ,0.866025404,2,0,0.06911025
